area_key,within_xx,within_xy,within_yy,within_total,observed_between_total,between_xx_mean,between_xy_mean,between_yy_mean,between_total_mean,between_total_sd,half_edge_rebuilt_sd,black_count_mean,black_count_var,black_count_cv,white_count_cv,total_pop_cv,black_share_mean,black_share_cv,black_count_second_moment,half_edge_spread,half_edge_lam_10_angle_1,half_edge_lam_1_angle_1,half_edge_lam_lim_angle_1,moran_spread,year,cbsa,filename,total_nodes,total_edges,total_population,total_black,total_white,total_x,total_y,dissimilarity,half_edge_lam_0_angle_1,moran,edge_density,black_to_white_ratio,he_moran_abs_gap,he_to_moran_spread_ratio,spread_similarity,within_total_share_perm_mean,within_total_share_observed,within_xx_share_perm_mean,within_xy_share_perm_mean,within_yy_share_perm_mean,between_total_cv,similarity_tail
2010 CBSA 39380,211188.0,4487816.0,183876634.0,193063454.0,873989842.0,695398.6,22884194.23,741533770.616,787997557.676,46884098.93538729,0.0007568967117080876,49.0,1509.888888888889,0.8004521209116482,0.5893002552950614,0.44556913253759267,0.01926993805282737,1.2785721847665688,3910.8888888888887,0.0009080827106674747,0.00032369033452976274,0.0007568967117080876,0.0,0.03506788824483147,2010,39380,study_areas/2010/tracts_in_cbsa_39380_2010_march_2020_vintage_connected.json,54,147,159063,2646,86054,0.0166349182399426,0.5410057650113477,0.3423064295738928,0.5028267306084679,0.1505264598867453,0.10272536687631027,0.030748134892044532,0.034159805534164,0.02589499271605879,0.02589499271605879,0.19679046634437056,0.18093140682262604,0.23294851258555996,0.16395639057161057,0.19869739207903092,0.05949777188860853,middle sampled areas
2010 CBSA 40580,185241099.0,136779834.0,227042022.0,685842789.0,3149800370.0,690755746.464,757912872.94,807421515.064,3014003007.408,136583820.39866433,0.009118670076863929,2117.71875,1304051.6396484375,0.5478646196453855,0.6083437058118047,0.32173998686224037,0.4598543645964347,0.48828208812201807,5788784.34375,0.011154934107674885,0.003562912949957732,0.009118670076863929,0.0,0.051320630077486704,2010,40580,study_areas/2010/tracts_in_cbsa_40580_2010_march_2020_vintage_connected.json,32,78,152392,67767,73130,0.4446886975694262,0.4798808336395611,0.3615767255096099,0.5395711562957395,0.3814444862671136,0.15725806451612903,0.926664843429509,0.040165695969811815,0.21735769983401515,0.21735769983401515,0.18537064157264374,0.17880776719042024,0.21146320327430068,0.15287912032703396,0.21947803268579916,0.04531641808683014,middle sampled areas
2010 CBSA 42200,1300300.0,17284087.0,602287518.0,638155992.0,3163360450.0,3091248.772,87852053.674,2446237300.6,2625032656.72,185999454.067825,0.0011811167017486538,81.37078651685393,7988.907461179146,1.1046605603788675,0.5501017073993367,0.42958840540691323,0.017147317158661843,1.199093924726763,14610.112359550561,0.00137178887128334,0.0005866776408655444,0.0011811167017486538,0.0,0.026035703327538837,2010,42200,study_areas/2010/tracts_in_cbsa_42200_2010_march_2020_vintage_connected.json,89,236,423895,7242,203122,0.0170844194906757,0.4791799856096439,0.3971339263742252,0.5100540765284071,0.3375703763184106,0.0602655771195097,0.03565344965094869,0.024663914456255497,0.05268875797306973,0.05268875797306973,0.19556208993627122,0.16786879702781515,0.29609144006109195,0.16439719861501753,0.1975668737630923,0.07085605338724923,middle sampled areas
2010 CBSA 47300,775911.0,13092083.0,409096575.0,436056652.0,1982023986.0,1876814.16,49843909.386,1305273972.1,1406838605.032,124143311.4580137,0.0009270913044324184,70.47435897435898,4980.941650230112,1.0079210876415179,0.739765717378304,0.46806273420257,0.01522519456484951,1.5916550426839788,9947.576923076924,0.0011456669558011345,0.00038065452988721724,0.0009270913044324184,0.0,0.03278641322388191,2010,47300,study_areas/2010/tracts_in_cbsa_47300_2010_march_2020_vintage_connected.json,78,194,442179,5497,143935,0.0124316170600593,0.3255129709913858,0.3557776832124343,0.5067379860722889,0.4241190304429561,0.06460206460206461,0.0381908500364748,0.03164074626808078,0.034943345219800394,0.034943345219800394,0.2366149949847249,0.18033172473547593,0.2924958121179806,0.20802219054088214,0.2386278600574542,0.08824275294548796,middle sampled areas
2010 CBSA 48900,49902043.0,115319584.0,913532479.0,1194073690.0,5144702818.0,125214779.02,644930617.008,3212335120.424,4627411133.46,219020073.85465422,0.00713480735870295,655.542372881356,416061.5363401321,0.9924074695767152,0.6607293225666381,0.5511726092409229,0.19282137141596659,1.1661709765924213,845797.3389830509,0.008609938731961144,0.002934436955204494,0.00713480735870295,0.0,0.03842189192705998,2010,48900,study_areas/2010/tracts_in_cbsa_48900_2010_march_2020_vintage_connected.json,59,149,254884,38677,194199,0.1517435382370019,0.7619113008270428,0.5010928143461866,0.5619771260595371,0.4908659243023637,0.08708357685563997,0.19916168466366974,0.029811953195098835,0.22408940060281857,0.22408940060281857,0.20511497087272354,0.18837605151293654,0.2849643022547584,0.15168635778997513,0.22141584939069192,0.047331016747346785,middle sampled areas
2010 CBSA 49740,474171.0,5502061.0,131651292.0,143129585.0,643971426.0,912522.848,20376935.808,441103495.96,482769890.424,33838624.75234272,0.0016646673060041603,59.79245283018868,5371.485226059098,1.2374768586219476,0.6881557137244988,0.5399959487495422,0.015719398611998718,0.8525036927692979,8946.622641509433,0.00203959050489099,0.0006706822965477409,0.0016646673060041603,0.0,0.036540153118277574,2010,49740,study_areas/2010/tracts_in_cbsa_49740_2010_march_2020_vintage_connected.json,53,132,195751,3169,69022,0.0161889339007208,0.3526010084239672,0.3810904831391812,0.5059299452752148,0.2901128756810146,0.09579100145137881,0.045912897337080934,0.03450056261338658,0.05581778757984395,0.05581778757984395,0.22867823128153356,0.18184398571430624,0.34194353763369406,0.212607198061833,0.22985629237410102,0.07009265785532613,middle sampled areas
2020 CBSA 10180,7637230.0,31387157.0,375614938.0,446026482.0,1998936490.0,16049887.868,138357123.574,1154832222.552,1447596357.568,120748181.30333394,0.005152082620162894,266.85714285714283,84649.10204081632,1.1015640831768976,0.7224535453118652,0.5681446529641649,0.07532284656445613,0.8393049770735488,155861.83673469388,0.006245661531026561,0.002133106663921655,0.005152082620162894,0.0,0.04032369141842532,2020,10180,study_areas/2020/tracts_in_cbsa_10180_2020_march_2020_vintage_connected.json,49,115,176579,13076,110356,0.0740518408191234,0.6249667287729571,0.4305756709997902,0.5156178419886978,0.3070397653194505,0.0977891156462585,0.11848925296313748,0.034078029887398754,0.15488813923848,0.15488813923848,0.2355413510441994,0.1824266817567166,0.3224212435873205,0.18490848053237807,0.24542823018112145,0.08341288002837619,middle sampled areas
2020 CBSA 11100,11785074.0,31636476.0,461477411.0,536535437.0,2567160592.0,18084817.112,172336525.708,1577483573.256,1940241441.784,95649120.06084047,0.007369772497357987,230.88888888888889,110371.90432098764,1.4489830592913753,0.6463559376300034,0.4919322143119389,0.06468381771245776,1.420365642780993,163681.58333333334,0.008679881131774855,0.003292652929823251,0.007369772497357987,0.0,0.03556922444068214,2020,11100,study_areas/2020/tracts_in_cbsa_11100_2020_march_2020_vintage_connected.json,72,175,268691,16624,153401,0.0618703268810641,0.5709197554067683,0.5223923536624735,0.5290824447965142,0.3911376207882575,0.06846635367762129,0.10836956734310728,0.026889343308907285,0.24402784340294134,0.24402784340294134,0.216626471926457,0.17286984034092728,0.3945469354344394,0.15510129151940205,0.22632969172207543,0.04929753483303278,middle sampled areas
2020 CBSA 11460,42256287.0,84990127.0,760181104.0,972417645.0,4225301422.0,80973309.364,497922902.834,2977662532.084,4054481647.116,132724984.37690033,0.006507786508581917,401.1904761904762,241487.03038548757,1.2307625432120735,0.5071200115158493,0.4051838066190636,0.1206921131423534,1.1681981384010998,402440.82857142854,0.007818810997123699,0.002752210875719371,0.006507786508581917,0.0,0.029541080735511274,2020,11460,study_areas/2020/tracts_in_cbsa_11460_2020_march_2020_vintage_connected.json,105,258,372258,42125,252220,0.1131607648458864,0.6775408453277029,0.5371253818024724,0.5546223537807983,0.3789144268192911,0.04725274725274725,0.16701689001665213,0.021722269738387576,0.2646758616290135,0.2646758616290135,0.19344283394041795,0.1870854566138097,0.3429069659141126,0.14580241416837636,0.20337423873525473,0.03273537678270394,middle sampled areas
2020 CBSA 14020,1267243.0,18908290.0,499298054.0,538381877.0,2569180010.0,3220354.096,85806645.138,2227455658.932,2402289303.304,86810539.63751371,0.0011499524051958303,130.64102564102564,15426.332675871137,0.9631463215818893,0.3381851500519499,0.3485758728426743,0.029056573919669464,0.8568712375472669,32493.410256410258,0.0014067030902862043,0.0004627164991661739,0.0011499524051958303,0.0,0.04768792114444823,2020,14020,study_areas/2020/tracts_in_cbsa_14020_2020_march_2020_vintage_connected.json,39,97,161039,5095,132364,0.0316382987971857,0.8219375430796266,0.3857584813329905,0.5069202649310262,0.5451106994927207,0.13090418353576247,0.038492339306760145,0.04628121805416203,0.029498100494363255,0.029498100494363255,0.18308129130722575,0.17324896384275934,0.2823878732628541,0.18056918027100388,0.18311080008143424,0.036136588344342385,middle sampled areas
2020 CBSA 15940,21567657.0,80113222.0,1364895087.0,1546689188.0,7017146426.0,41622468.708,497533069.79,5763426182.704,6800114790.992,155421208.21634024,0.003987823513397492,297.37113402061857,133917.3880327346,1.237000646602064,0.4199488705597945,0.3486546596200351,0.08396010686853597,1.3685705417437453,222346.9793814433,0.0046261171741513295,0.0018382770755956499,0.003987823513397492,0.0,0.03028829695620006,2020,15940,study_areas/2020/tracts_in_cbsa_15940_2020_march_2020_vintage_connected.json,97,241,401574,28845,335739,0.071829849542052,0.8360576132916971,0.5307275969670104,0.5487507373242698,0.6791266722575359,0.05176116838487973,0.08591495179291056,0.02566217978204873,0.15273612712002801,0.15273612712002801,0.18530316416832707,0.18060706180201558,0.34131372201510735,0.1386890613488517,0.19147496799855607,0.02285567420453316,middle sampled areas
2020 CBSA 16620,6432682.0,32552187.0,730043603.0,801580659.0,3694570864.0,11361932.2,193273848.42,3187729807.548,3585639436.588,99725453.43539184,0.0033118529027847117,169.20987654320987,50783.84484072549,1.3400919440174557,0.3837517298912624,0.34146923589846206,0.06490822817439351,1.5639844011884882,79415.82716049382,0.003817248267614211,0.0015835333726310799,0.0033118529027847117,0.0,0.0312522584293108,2020,16620,study_areas/2020/tracts_in_cbsa_16620_2020_march_2020_vintage_connected.json,81,203,258859,13706,227211,0.0529477437523902,0.8777403914872576,0.5630490005130337,0.532547442251448,0.4624883374737446,0.06265432098765432,0.06032278366804424,0.02743501016169659,0.12214311731257471,0.12214311731257471,0.18270810251943098,0.1782815047267703,0.3614960081573446,0.1441471836471742,0.18634145635744792,0.027812460008608104,middle sampled areas
2020 CBSA 21780,12474742.0,56673247.0,919788453.0,1045609689.0,5232003086.0,28497036.652,337180630.518,3927501810.248,4630360107.936,179064978.78880832,0.003355646995041278,240.21505376344086,76433.73869811538,1.157150619045869,0.5011968043845257,0.44940203277902013,0.08471141485863833,1.2590854206120294,134137.01075268816,0.0038978214006788175,0.0015697973796022719,0.003355646995041278,0.0,0.02982656446169545,2020,21780,study_areas/2020/tracts_in_cbsa_21780_2020_march_2020_vintage_connected.json,93,249,314049,22340,261753,0.0711353960687663,0.833478215182981,0.5118201557783563,0.5432395361553854,0.6235345218307369,0.05820476858345021,0.08534763689432404,0.025928743061016633,0.13068288188820965,0.13068288188820965,0.1842169226419141,0.16656167343803713,0.30447157556805404,0.1438940943203229,0.18975312041323514,0.038671933632528466,middle sampled areas
2020 CBSA 22020,8746388.0,58854320.0,783323926.0,909778954.0,4549783730.0,22225151.26,289069645.82,3682749908.46,4283114351.36,131501660.05502738,0.0019336068471468037,265.03333333333336,75530.46555555555,1.0457074484069526,0.364777461852532,0.35706835441014345,0.059278373310303084,0.946205041805425,145773.13333333333,0.002355907887891317,0.00080266165169962,0.0019336068471468037,0.0,0.033811216855712006,2020,22020,study_areas/2020/tracts_in_cbsa_22020_2020_march_2020_vintage_connected.json,60,160,249843,15902,203866,0.0636479709257413,0.8159764332000496,0.3522067220652457,0.5115442166931033,0.4238028496234945,0.0903954802259887,0.0780022171426329,0.031455308967820686,0.06967829338840592,0.06967829338840592,0.17519692789777605,0.16663952896195008,0.2824008172979647,0.16915856848576089,0.17539430717779722,0.030702346299316566,middle sampled areas
2020 CBSA 22500,162587105.0,147718130.0,274933028.0,732956393.0,3429956054.0,622862073.232,781509516.326,971973372.16,3157854478.044,110675489.07987118,0.006748387469124167,1523.388888888889,690158.6080246912,0.5504560077083969,0.641353717264141,0.41411715698347923,0.43580519883178576,0.4969950245779974,3010872.314814815,0.008322569669292557,0.002570073874156535,0.006748387469124167,0.0,0.042039126552400004,2020,22500,study_areas/2020/tracts_in_cbsa_22500_2020_march_2020_vintage_connected.json,54,135,199964,82263,102842,0.4113890500290052,0.5143025744634034,0.3368548265926155,0.5257148983988607,0.2493516222692329,0.09433962264150944,0.7998969292701426,0.03371655688310744,0.19797199304126417,0.19797199304126417,0.18838139845212518,0.17606817398434707,0.2069988861226821,0.15896872051111596,0.22049211389461254,0.03504768501822302,middle sampled areas
2020 CBSA 22900,3772165.0,21422354.0,522264844.0,568881717.0,2779103032.0,6820023.496,125049794.036,2231951976.8,2488871588.368,76156146.76114362,0.0034490077794444357,149.38095238095238,37560.96598639455,1.3078188191164601,0.40852630625686076,0.30826448845746673,0.03703894368933459,1.1527809013001524,59875.63492063492,0.004017912045538994,0.0015985098520040293,0.0034490077794444357,0.0,0.03668628036419508,2020,22900,study_areas/2020/tracts_in_cbsa_22900_2020_march_2020_vintage_connected.json,63,157,244310,9411,168110,0.0385207318570668,0.6881011829233351,0.5294889445163886,0.5402983529260617,0.7451671662680598,0.08038914490527393,0.0559812027838915,0.032668368318656084,0.10952083464586883,0.10952083464586883,0.1860456551551451,0.16991765484293728,0.3561270649049069,0.14625547783142226,0.18962372172583747,0.030598664518116277,middle sampled areas
2020 CBSA 24020,1400565.0,5812849.0,335543190.0,348569453.0,1530024536.0,422817.96,27956474.32,1373310179.392,1429645945.992,56218568.63536792,0.0037436590129656827,52.25,29100.960227272728,3.3026266067730705,0.375710088110301,0.3777543285024349,0.01542062032676489,2.8403542316419164,31831.022727272728,0.002104686059420547,0.0035089185556964283,0.0037436590129656827,0.0,0.01246570559945071,2020,24020,study_areas/2020/tracts_in_cbsa_24020_2020_march_2020_vintage_connected.json,44,103,127039,2299,113904,0.0180968049181747,0.896606553892899,0.5237446431236922,0.4951339702808213,-0.0477989313225953,0.10887949260042283,0.020183663435875826,0.010361019540030162,0.1688381008703822,0.1688381008703822,0.19602206414228007,0.18554805085134338,0.7681134631202213,0.17213400887299746,0.19635575293355,0.03932342045453714,middle sampled areas
2020 CBSA 24300,42952.0,3738448.0,497504997.0,505024845.0,2341081996.0,156997.98,18819471.046,2217296322.84,2255092262.912,98661281.01956008,0.00014920065008188404,30.90909090909091,346.2038567493114,0.6113102808848965,0.3604903669249659,0.33069578741521527,0.0069925301579150615,0.7337501441876532,1301.5757575757575,0.00017766402388978697,6.315188350909446e-05,0.00014920065008188404,0.0,0.03695491703082394,2020,24300,study_areas/2020/tracts_in_cbsa_24300_2020_march_2020_vintage_connected.json,33,83,155703,1020,120749,0.0065509335080248,0.7755085001573508,0.2582921565217363,0.500701410883324,0.2524891589278026,0.1571969696969697,0.008447274925672262,0.03677725300693415,0.004807588222741731,0.004807588222741731,0.18297225271794573,0.1774440923034906,0.21481372491260062,0.16572663428645945,0.1832565032896481,0.04375044100952162,lowest similarity
2020 CBSA 25260,8043162.0,15336322.0,88741475.0,127457281.0,416083404.0,9151442.14,52168579.764,276280264.46,389768866.128,46310434.25470857,0.009614806784915917,267.741935483871,187771.0946930281,1.6451980652567684,0.64124502857946,0.349249669395532,0.04442655609050225,1.1342856556555008,259456.83870967742,0.010357818046657963,0.004580588272995172,0.009614806784915917,0.0,0.05090637714795255,2020,25260,study_areas/2020/tracts_in_cbsa_25260_2020_march_2020_vintage_connected.json,31,69,152486,8300,44361,0.05443122647325,0.2909185105517883,0.3781710000888113,0.5123474838742222,0.2299863471916901,0.14838709677419354,0.18710128265819076,0.04054855910129458,0.20346798627123586,0.20346798627123586,0.24642466686522257,0.23449446291219211,0.4677724438731975,0.22718827224749444,0.24311284892587753,0.11881511911087386,middle sampled areas
2020 CBSA 27100,12631025.0,29058131.0,443247129.0,513994416.0,2271733044.0,15536092.424,178686659.946,1881404586.044,2254313998.36,92687492.57289289,0.00786657644710312,269.2391304347826,202097.7906427221,1.688166440645143,0.436470216320229,0.37013780566451165,0.08773253189817522,1.4230423484319075,274587.5,0.008872888869356851,0.004119427252640128,0.00786657644710312,0.0,0.036786647479154055,2020,27100,study_areas/2020/tracts_in_cbsa_27100_2020_march_2020_vintage_connected.json,46,116,160366,12385,131097,0.0772295873190077,0.8174862502026614,0.5710007994431783,0.5424484789956262,0.5339424172781657,0.11207729468599034,0.09447203215939343,0.027913758609797203,0.24119862714820273,0.24119862714820273,0.1856709365668093,0.1845099434098984,0.4484315810476808,0.1398741738249081,0.1906724891868847,0.0411156088461157,middle sampled areas
2020 CBSA 27620,6685962.0,36918049.0,464821917.0,545343977.0,2408966598.0,12640293.56,161307901.326,1978319296.596,2313575392.808,74540442.4655602,0.003540724075480794,278.1081081081081,103357.55588020451,1.1719445842147027,0.2833273758347071,0.2963795305911603,0.06661856180073195,1.2619407235702338,180701.67567567568,0.004449861969639014,0.0013873386281881915,0.003540724075480794,0.0,0.04568085559116242,2020,27620,study_areas/2020/tracts_in_cbsa_27620_2020_march_2020_vintage_connected.json,37,85,150309,10290,126303,0.0684589745125042,0.8402890046504201,0.4716191285018725,0.5133567057546556,0.4357044625590292,0.12762762762762764,0.08147074891332748,0.0412309936215234,0.09741196639276391,0.09741196639276391,0.19075178641243887,0.18459263613474355,0.34595227095299774,0.18624226010411363,0.1902558535762409,0.03221872202534538,middle sampled areas
2020 CBSA 29540,7615420.0,57689077.0,1906978829.0,2029972403.0,10825816776.0,17213121.628,392483619.474,8854708286.324,9656888646.9,208870585.7079059,0.0018988895522770797,168.41379310344828,37286.966706302024,1.1515450810752603,0.375028883534753,0.2611776774777243,0.037386602994649784,1.1436620265476403,65650.1724137931,0.002143396506575584,0.000962318760901807,0.0018988895522770797,0.0,0.026304481223915398,2020,29540,study_areas/2020/tracts_in_cbsa_29540_2020_march_2020_vintage_connected.json,116,307,552984,19536,440613,0.0353283277635519,0.7967915889067315,0.4943686430526923,0.5288617558976636,0.6728857230232008,0.04602698650674663,0.044338228785805234,0.024161084717339812,0.08148408205925231,0.08148408205925231,0.17369697426302247,0.15790336748178563,0.3067203911570799,0.1281487692431206,0.17720073149911375,0.0216291803028045,middle sampled areas
2020 CBSA 29740,306626.0,4579271.0,89763649.0,99228817.0,469463424.0,820205.5,15525935.928,292029683.608,323901760.964,24065393.987627722,0.0006289973295126292,52.0,2322.655737704918,0.9344979877730469,0.7366802629452036,0.4244514630389325,0.014335388826380175,1.0240332434705477,5026.6557377049185,0.000798937675886456,0.00023193073580146778,0.0006289973295126292,0.0,0.03624587688918945,2020,29740,study_areas/2020/tracts_in_cbsa_29740_2020_march_2020_vintage_connected.json,61,153,219561,3172,59749,0.0144470101702943,0.2721293854555226,0.2325738851159127,0.5028447161584276,0.2854583429792069,0.08360655737704918,0.053088754623508344,0.03544693921330299,0.022042167122317408,0.022042167122317408,0.23451109933360192,0.1744859694683262,0.2721134437580064,0.2277654249667318,0.23511057248389236,0.07429843516751508,middle sampled areas
2020 CBSA 31460,2578803.0,6322788.0,113712639.0,128937018.0,485562918.0,2220516.12,29627128.348,341854611.04,403329383.856,52377498.48470237,0.010842853715172488,121.5,61084.89705882353,2.0647769046893663,0.8186632859501184,0.34365578570432675,0.022326063807650613,1.5026785003393894,75847.14705882352,0.010648392538321793,0.006187740972226688,0.010842853715172488,0.0,0.0468982748910991,2020,31460,study_areas/2020/tracts_in_cbsa_31460_2020_march_2020_vintage_connected.json,34,86,156255,4131,48399,0.026437553998272,0.3097436882019775,0.549352488917356,0.5158683780814688,0.2882934393675476,0.1532976827094474,0.08535300316122234,0.036249882352777305,0.22705296864432786,0.22705296864432786,0.2422415120518593,0.209824298500822,0.5373268448129367,0.17587768324116712,0.24960670239139388,0.12986283811992885,middle sampled areas
2020 CBSA 32780,65162.0,5380650.0,606949798.0,617776260.0,3060669922.0,253171.492,27565150.416,2977277188.54,3032660660.864,85907931.07908829,0.00011011885840072823,30.26923076923077,336.8890532544379,0.6122920901699087,0.30143371082042997,0.3055492682744284,0.00710026440441018,0.6304162761906678,1253.1153846153845,0.00013124796044030514,4.6132883067806756e-05,0.00011011885840072823,0.0,0.04052765815054925,2020,32780,study_areas/2020/tracts_in_cbsa_32780_2020_march_2020_vintage_connected.json,52,139,223259,1574,170232,0.007050107722421,0.7624866186805459,0.2421638594355991,0.5006188082669961,0.4153229109532051,0.1048265460030166,0.009246205178814793,0.04039641019010894,0.003238478768073758,0.003238478768073758,0.1692335118761023,0.16794489559831216,0.20469728017182687,0.16331823577086044,0.16933910722711046,0.028327577888194476,lowest similarity
2020 CBSA 34820,45818691.0,173466057.0,1514579537.0,1907330342.0,8753749484.0,109447057.1,820633526.1,6107917570.384,7858631679.684,321281428.9524271,0.0027849192878888697,422.9916666666667,202900.47493055553,1.0693672087034407,0.533771802978717,0.5062197222840823,0.09841344659440333,0.9788219766492234,381822.425,0.003416834795876487,0.0011323885697976323,0.0027849192878888697,0.0,0.026799114801003065,2020,34820,study_areas/2020/tracts_in_cbsa_34820_2020_march_2020_vintage_connected.json,120,310,487722,50759,376445,0.1040736321100955,0.7718433861913139,0.3909141284995582,0.5179878221552887,0.3999777131872489,0.04341736694677871,0.13483775850389831,0.023382280005126578,0.1274980469037208,0.1274980469037208,0.19530388688436742,0.1789059244588382,0.2950985105259027,0.17449565410646634,0.19869860436323544,0.040882616980637776,middle sampled areas
2020 CBSA 34900,554248.0,3343774.0,141089941.0,148331737.0,605861942.0,568219.64,18820151.306,561529201.736,599737723.988,32804085.97715215,0.004338085567491536,57.5,10549.95,1.8090686520457024,0.43971270269010904,0.46329919502177713,0.014702091966675912,1.3452663918956356,13856.2,0.004865666289710281,0.0023524068282524254,0.004338085567491536,0.0,0.04532532687603724,2020,34900,study_areas/2020/tracts_in_cbsa_34900_2020_march_2020_vintage_connected.json,40,95,138019,2300,68909,0.0166643722965678,0.4992718393844326,0.5682877670424826,0.5305342844445714,0.482155803469668,0.12179487179487179,0.033377352740570895,0.04045966058632696,0.10734983341692521,0.10734983341692521,0.19828604793476448,0.19667592175616735,0.49377637292064824,0.1508656049790425,0.20080571737712066,0.05469738631583648,middle sampled areas
2020 CBSA 37620,65338.0,3055706.0,260225701.0,266402451.0,1162346024.0,166252.8,13830122.66,1116351492.176,1144177990.296,56526476.02579569,0.00041698514335799,34.06666666666667,1017.3955555555556,0.9523068437201564,0.38190557787703194,0.37814444893088545,0.011612962012236635,0.8720004307452552,2177.9333333333334,0.0005030486328062637,0.00017527382411902605,0.00041698514335799,0.0,0.04845386213731504,2020,37620,study_areas/2020/tracts_in_cbsa_37620_2020_march_2020_vintage_connected.json,30,74,89490,1022,82717,0.0114202704212761,0.9243155659850264,0.3382748435609809,0.502111262158156,0.38099355164864,0.17011494252873563,0.01235538039338951,0.04795081350450878,0.010382013127883536,0.010382013127883536,0.18886016224302474,0.1864586074186361,0.2821269238674421,0.1809627505719343,0.1890382190624665,0.04940356876745395,lowest similarity
2020 CBSA 39150,47225.0,4733394.0,586738770.0,596252783.0,2959056576.0,147661.592,19214291.136,2492381846.544,2530958090.408,138597720.88683203,6.464588553271912e-05,19.65277777777778,269.6711033950617,0.8414539171240492,0.510900228358164,0.5173723752301342,0.00568442190194162,0.5454824885601383,655.9027777777778,7.935677181928965e-05,2.716248173009528e-05,6.464588553271912e-05,0.0,0.032368888972473996,2020,39150,study_areas/2020/tracts_in_cbsa_39150_2020_march_2020_vintage_connected.json,72,193,236209,1415,183296,0.0059904576032242,0.7759907539509502,0.2082520061393292,0.5001919740993729,0.1452019769141828,0.07550860719874804,0.007719753840782123,0.032289532200654704,0.002451637184296731,0.002451637184296731,0.1906659982766721,0.16770770776687283,0.2423204157626195,0.1976555969029507,0.1905540065067521,0.05476097032665189,lowest similarity
2020 CBSA 41140,1654267.0,16603992.0,321218174.0,356080425.0,1708979006.0,3772022.296,73716919.296,1391040931.72,1542246792.608,68631134.40560937,0.0018876375100154634,145.3783783783784,23575.04601899197,1.070720372451305,0.3998975502180548,0.38711992349980007,0.04258781208520172,0.947555753312688,44709.91891891892,0.0023169560526103894,0.0007700652982981938,0.0018876375100154634,0.0,0.04704464843952529,2020,41140,study_areas/2020/tracts_in_cbsa_41140_2020_march_2020_vintage_connected.json,37,93,121467,5379,101414,0.044283632591568,0.8349098932220274,0.3859164413886291,0.5076285192909358,0.3867622503708492,0.13963963963963963,0.05304001419922299,0.0447276923869149,0.049250151281049065,0.049250151281049065,0.18757589402773328,0.1724310785707358,0.30486155635296597,0.18383330905049597,0.18759904556905754,0.04450074704940797,middle sampled areas
2020 CBSA 41660,864085.0,9723078.0,190840601.0,211150842.0,969625194.0,2715532.328,44177927.342,703211405.168,794282792.18,65826655.01869331,0.0016170789920834886,143.53571428571428,10257.677295918369,0.7185577450152502,0.5480769195154076,0.40554109513478864,0.0337582756769833,0.8658841706309769,30860.178571428572,0.0019602412528360383,0.0006708188287914194,0.0016170789920834886,0.0,0.045540905964822825,2020,41660,study_areas/2020/tracts_in_cbsa_41660_2020_march_2020_vintage_connected.json,28,67,122888,4019,64369,0.0327045765249658,0.5238021613176226,0.3195691961883843,0.5034921966338998,0.0787131416733476,0.17724867724867724,0.062436887321536766,0.04358066471198679,0.043043527819806394,0.043043527819806394,0.21000972597481085,0.17882378669819143,0.24139032774287653,0.18038769292534357,0.2134558165334953,0.08287558998731992,middle sampled areas
2020 CBSA 42140,44887.0,1654117.0,111097105.0,114450226.0,475508736.0,133045.8,7484832.738,413820168.752,428922880.028,25674265.631502222,0.0004656845323817197,21.42105263157895,328.62973222530013,0.85379976814509,0.6179055396080655,0.4927831899659334,0.008161876305262323,1.0480541249606912,787.4912280701755,0.0005651939115870344,0.00019041891783334454,0.0004656845323817197,0.0,0.026834231487625718,2020,42140,study_areas/2020/tracts_in_cbsa_42140_2020_march_2020_vintage_connected.json,57,147,154823,1221,67861,0.007886425143551,0.4383134288833054,0.334643534301659,0.5020634203767885,0.1069496266396567,0.09210526315789473,0.01799266146976909,0.026269037576038684,0.0210624221471618,0.0210624221471618,0.21062916940556564,0.1939969275354444,0.2522693960866125,0.18099639974188028,0.21164688333820852,0.05985753343311089,middle sampled areas
2020 CBSA 47300,549890.0,8693136.0,227487878.0,245424040.0,1105781436.0,1396127.004,32858709.624,768959701.676,836073247.928,54171629.65616102,0.0007535672167978087,51.76699029126213,2658.916580262042,1.0009628667390182,0.7099050910203977,0.37204213316165735,0.011757826430937738,1.061238790551629,5338.73786407767,0.0009474335248245769,0.00029279178320989547,0.0007535672167978087,0.0,0.02811332158134578,2020,47300,study_areas/2020/tracts_in_cbsa_47300_2020_march_2020_vintage_connected.json,103,262,473117,5332,125022,0.0112699395709729,0.2642517601354421,0.3200576293471073,0.5058140184152439,0.4468179357444645,0.04987626118408529,0.04264849386507975,0.027165888056521204,0.03370051888330527,0.03370051888330527,0.22692987096638836,0.18163339651829535,0.28257204272609737,0.20921178998072995,0.2282988916225466,0.06479292309664489,middle sampled areas
