year,stem,cbsa_code,cbsa_title,vintage,tract_id_column,tract_id,source_path,definition_path,state,county,tract_name,total_population,tract_area_sq_m,tract_area_sq_km,cbsa_overlap_area_sq_m,cbsa_overlap_area_sq_km,cbsa_overlap_pct_of_tract,positive_area_overlap,representative_point_within_cbsa,geometry_type,is_valid,validity_reason,rep_within_own_geometry,rep_covered_by_own_geometry,centroid_within_cbsa,centroid_distance_to_cbsa_m,largest_component_rep_within_cbsa,largest_component_rep_covered_by_cbsa,largest_component_rep_distance_to_cbsa_m,rep_distance_to_cbsa_m,rep_distance_to_cbsa_boundary_m,tract_nonoverlap_area_sq_km,tract_nonoverlap_pct,overlap_geometry_type,nonoverlap_geometry_type,component_count,largest_component_index,largest_component_area_pct,rep_component_index,rep_component_rank_by_area,rep_component_area_pct,rep_on_largest_component,diagnostic_bucket
1990,2088251_17460_march_2020,17460,"Cleveland-Elyria, OH",march_2020,GISJOIN,G3900070001097,old_cbsas/1990/2088251_17460_march_2020_cbsa_tracts.shp,cbsas/defs/2088251_17460_march_2020.shp,39,Ashtabula County,Tract 10.97,0,134159.8836834931,0.1341598836834931,22196.988803791428,0.0221969888037914,16.545175945559144,True,False,Polygon,True,Valid Geometry,True,True,False,7.502981836449744,False,False,8.580928974265635,8.580928974265635,8.580928974265635,0.11196289487967952,83.45482405442434,GeometryCollection,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2660329_16740_march_2020,16740,"Charlotte-Concord-Gastonia, NC-SC",march_2020,GISJOIN,G3700450951798,old_cbsas/1990/2660329_16740_march_2020_cbsa_tracts.shp,cbsas/defs/2660329_16740_march_2020.shp,37,Cleveland County,BNA 9517.98,0,362954.6233471044,0.3629546233471044,58244.56851597832,0.0582445685159783,16.047341670112107,True,False,Polygon,True,Valid Geometry,True,True,False,48.62385487642144,False,False,9.532030248378186,9.532030248378186,9.532030248378186,0.3047100548311254,83.95265832988771,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,270861_42100_march_2020,42100,"Santa Cruz-Watsonville, CA",march_2020,GISJOIN,G0600850513290,old_cbsas/1990/270861_42100_march_2020_cbsa_tracts.shp,cbsas/defs/270861_42100_march_2020.shp,06,Santa Clara County,Tract 5132.90,0,2186.1573485462445,0.0021861573485462,334.6378916918123,0.0003346378916918,15.307127454221924,True,False,Polygon,True,Valid Geometry,True,True,False,14.31133795482487,False,False,11.743068460521988,11.743068460521988,11.743068460521988,0.001851519456854396,84.69287254577641,GeometryCollection,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,135571_25500_march_2020,25500,"Harrisonburg, VA",march_2020,GISJOIN,G5101390030898,old_cbsas/1990/135571_25500_march_2020_cbsa_tracts.shp,cbsas/defs/135571_25500_march_2020.shp,51,Page County,Tract 308.98,0,89670.62785987092,0.0896706278598709,13705.92473821493,0.0137059247382149,15.284742691478977,True,False,Polygon,True,Valid Geometry,True,True,False,17.301869501945223,False,False,32.7684005024696,32.7684005024696,32.7684005024696,0.07596470312165035,84.71525730851474,MultiPolygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,135571_25500_march_2020,25500,"Harrisonburg, VA",march_2020,GISJOIN,G5100150071398,old_cbsas/1990/135571_25500_march_2020_cbsa_tracts.shp,cbsas/defs/135571_25500_march_2020.shp,51,Augusta County,Tract 713.98,0,35335.779826078986,0.0353357798260789,5361.7923534715865,0.0053617923534715,15.173833377562548,True,False,Polygon,True,Valid Geometry,True,True,False,58.34739545463014,False,False,28.440931947357207,28.440931947357207,28.440931947357207,0.02997398747260723,84.82616662243699,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,281202_32900_march_2020,32900,"Merced, CA",march_2020,GISJOIN,G0600470002480,old_cbsas/1990/281202_32900_march_2020_cbsa_tracts.shp,cbsas/defs/281202_32900_march_2020.shp,06,Merced County,Tract 24.80,0,106354.89179890943,0.1063548917989094,16016.094595665398,0.0160160945956653,15.059104780951529,True,False,Polygon,True,Valid Geometry,True,True,False,102.03326764359217,False,False,31.812130424418676,31.812130424418676,31.812130424418676,0.09033879720324246,84.940895219047,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600810613994,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,San Mateo County,Tract 6139.94,0,1073.957754447998,0.0010739577544479,130.30281233275514,0.0001303028123327,12.132955117934715,True,False,Polygon,True,Valid Geometry,True,True,False,4.4445261384715495,False,False,6.117571942779859,6.117571942779859,6.117571942779859,0.0009436549421146288,87.8670448820081,GeometryCollection,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,428849_39740_march_2020,39740,"Reading, PA",march_2020,GISJOIN,G42001100143,old_cbsas/1990/428849_39740_march_2020_cbsa_tracts.shp,cbsas/defs/428849_39740_march_2020.shp,42,Berks County,Tract 143,0,1253.373005083852,0.0012533730050838,148.7287318012486,0.0001487287318012,11.866278529853805,True,False,Polygon,True,Valid Geometry,True,True,False,3.934982627158833,False,False,4.319087309649845,4.319087309649845,4.319087309649845,0.0011046442732781181,88.13372146978833,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,382971_21660_march_2020,21660,"Eugene-Springfield, OR",march_2020,GISJOIN,G4100190230090,old_cbsas/1990/382971_21660_march_2020_cbsa_tracts.shp,cbsas/defs/382971_21660_march_2020.shp,41,Douglas County,Tract 2300.90,0,8111.449420355683,0.0081114494203556,900.43133525877,0.0009004313352587,11.100745237948937,True,False,Polygon,True,Valid Geometry,True,True,False,99.50295197479863,False,False,138.74078927079486,138.74078927079486,138.74078927079486,0.007211018085095308,88.89925476203128,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600870122697,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,Santa Cruz County,Tract 1226.97,0,10900.643301494125,0.0109006433014941,1185.7953230751916,0.0011857953230751,10.878214159274965,True,False,Polygon,True,Valid Geometry,True,True,False,26.86870635043736,False,False,29.06398459006516,29.06398459006516,29.06398459006516,0.009714847978426084,89.12178584079064,GeometryCollection,Polygon,1,0,100.00000000000001,0,1,100.00000000000001,True,zero_population_boundary_artifact
1990,487722_34820_march_2020,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",march_2020,GISJOIN,G3701290012398,old_cbsas/1990/487722_34820_march_2020_cbsa_tracts.shp,cbsas/defs/487722_34820_march_2020.shp,37,New Hanover County,Tract 123.98,0,392975.252817842,0.392975252817842,41687.29095375519,0.0416872909537551,10.608121161532464,True,False,Polygon,True,Valid Geometry,True,True,False,170.788023654632,False,False,72.52754214003744,72.52754214003744,72.52754214003744,0.35128796186408967,89.39187883846826,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600870122797,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,Santa Cruz County,Tract 1227.97,0,21496.978741168787,0.0214969787411687,2217.402255821805,0.0022174022558218,10.314948358651282,True,False,Polygon,True,Valid Geometry,True,True,False,47.28612066730886,False,False,46.06067627451154,46.06067627451154,46.06067627451154,0.01927957648534698,89.68505164134872,Polygon,Polygon,1,0,99.99999999999999,0,1,99.99999999999999,True,zero_population_boundary_artifact
1990,270861_42100_march_2020,42100,"Santa Cruz-Watsonville, CA",march_2020,GISJOIN,G0600870122796,old_cbsas/1990/270861_42100_march_2020_cbsa_tracts.shp,cbsas/defs/270861_42100_march_2020.shp,06,Santa Cruz County,Tract 1227.96,0,3104.9098403953476,0.0031049098403953,317.68343390455664,0.0003176834339045,10.23164762375535,True,False,Polygon,True,Valid Geometry,True,True,False,27.53550624565475,False,False,22.588914399306407,22.588914399306407,22.588914399306407,0.0027872264064904956,89.76835237623513,MultiPolygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
